ObservedAgentID;CounterpartyID;EnterpriseNationalIDflag;ENI;ENINEV;LEI;LEINEV;RACI;BCI;NPNI;CountryNPNI;HeadOfficeUndertakingID;HeadOfficeUndertakingIDNEV;ImmediateParentUndertakingID;ImmediateParentUndertakingIDNEV;UltimateParentUndertakingID;UltimateParentundertakingIDNEV;TypeofEntity;Enterprise;Name;Lastname;Firstname;FirstnameNEV;Birthdate;Street;Streetnumber;City;NUTS;Postalcode;PostalcodeNEV;Country;Legalform;InstitutionalSector;EconomicActivity;StatusOfLegalProceedings;DateOfInitiationOfLegalProceedings;DateOfInitiationOfLegalProceedingsNEV;EnterpriseSize;DateOfEnterpriseSize;DateOfEnterpriseSizeNEV;NumberOfEmployees;NumberOfEmployeesNEV;BalanceSheetTotal;BalanceSheetTotalNEV;AnnualTurnover;AnnualTurnoverNEV;AccountingStandard;ENINAFlag;NatPersonNINApFlag
444555999;220-00-03933-89_2;;;;;;93042899945;;93042899945;NL;;;;;;;NLE;N;;FKHOK;Isqduijn;;1993-04-28;Rdj Xjnsx-hngg;26;Waremme;;4300;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03934-90_1;;;;;;88042099983;;88042099983;NL;;;;;;;NLE;N;;MFTAX;Bvrek;;1988-04-20;Rud Bpjir-kbjh;26;Waremme;;4300;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03934-90_2;;;;;;93042899945;;93042899945;NL;;;;;;;NLE;N;;FKHOK;Isqduijn;;1993-04-28;Rfx Kirno-atdh;26;Waremme;;4300;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03935-91_1;;;;;;89031999930;;89031999930;NL;;;;;;;NLE;N;;DWCRUVFR;Kscme;;1989-03-19;Rhx Unknywy;3;Jupille-Sur-Meuse;;4020;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03936-92_1;;;;;;88040599948;;88040599948;NL;;;;;;;NLE;N;;REHUXVG;Jkrx-rkcxjn;;1988-04-05;Rxe Yh Cm Hhxlauk;83;Racour;;4287;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03936-92_2;;;;;;92080999940;;92080999940;NL;;;;;;;NLE;N;;MYUNVB;Agéeou;;1992-08-09;Rub Nf Sy Ldvhrxr;83;Racour;;4287;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03937-93_1;;;;;;74012399966;;74012399966;NL;;;;;;;NLE;N;;BQIR;Ahdek;;1974-01-23;Rvr Xja Skbpwrrgdw;12;Bressoux;;4020;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03937-93_2;;;;;;66091199923;;66091199923;NL;;;;;;;NLE;N;;NMKLIDF;Fdstap;;1966-09-11;Rrh Wee Cwpekpihbv;12;Bressoux;;4020;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03938-94_1;;;;;;84060899982;;84060899982;NL;;;;;;;NLE;N;;GKJCVV;Siqnl;;1984-06-08;Bkntnnxle;68;Eupen;;4700;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03938-94_2;;;;;;86102199953;;86102199953;NL;;;;;;;NLE;N;;HJHUNKCA;Sgsmey;;1986-10-21;Bfrgmltjo;68;Eupen;;4700;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03939-95_1;;;;;;78060799983;;78060799983;NL;;;;;;;NLE;N;;t'YEQTLOXYNI;Dbasxajg;;1978-06-07;Rew Jn I'phnpèvl;14;Stavelot;;4970;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03940-96_1;;;;;;91060499958;;91060499958;NL;;;;;;;NLE;N;;KEGHHJRRRO;Xrswsj;;1991-06-04;Reh Ihjuneujvnh;28;Amay;;4540;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03940-96_2;;;;;;94111899927;;94111899927;NL;;;;;;;NLE;N;;FYNRMRL;Méahgpu;;1994-11-18;Ryp Mggymliscwx;28;Amay;;4540;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03941-97_1;;;;;;72121799987;;72121799987;NL;;;;;;;NLE;N;;RIHG;Stfvna;;1972-12-17;Mnpgbqp;32;Pépinster;;4860;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03941-97_2;;;;;;72011299963;;72011299963;NL;;;;;;;NLE;N;;RLBB;Cmruncmxb;;1972-01-12;Mujhxpn;32;Pépinster;;4860;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03941-97_3;;;;;;72010317293;;72010317293;NL;;;;;;;NLE;N;;ROTH;Maria;;1972-01-03;Miousset 32;;Pépinster;;4860;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03942-01_1;;;;;;72121799987;;72121799987;NL;;;;;;;NLE;N;;RIHG;Stfvna;;1972-12-17;Muiyfla;32;Pépinster;;4860;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03942-01_2;;;;;;72011299963;;72011299963;NL;;;;;;;NLE;N;;RLBB;Cmruncmxb;;1972-01-12;Mpwrnaj;32;Pépinster;;4860;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03942-01_3;;;;;;72010317293;;72010317293;NL;;;;;;;NLE;N;;ROTH;Maria;;1972-01-03;Mousset 32;;Pépinster;;4860;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03944-03_1;;;;;;92062399991;;92062399991;NL;;;;;;;NLE;N;;DRGVS;Jéhôsh;;1992-06-23;Rhy Pnsg Pe Nrfc;103;Saint-Nicolas (Lg.);;4420;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03944-03_2;;;;;;91021999965;;91021999965;NL;;;;;;;NLE;N;;COYWOT;Céjngu;;1991-02-19;Rvg Wwak Hh Phia;103;Saint-Nicolas (Lg.);;4420;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03945-04_1;;;;;;93011599926;;93011599926;NL;;;;;;;NLE;N;;PLPHQTH;Kifvg;;1993-01-15;Rmc Mq Uvmig;127;Welkenraedt;;4840;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03945-04_2;;;;;;94100999996;;94100999996;NL;;;;;;;NLE;N;;LINDLGLKKMB;Lkiqs;;1994-10-09;Rhj Vu Fpftf;127;Welkenraedt;;4840;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03946-05_1;;;;;;92102899966;;92102899966;NL;;;;;;;NLE;N;;GFMGE;Pgydrm;;1992-10-28;Rgr Dovma Gudxceyy;106;Herstal;;4040;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03946-05_2;;;;;;97082499983;;97082499983;NL;;;;;;;NLE;N;;CXPOYA;Smmrowum;;1997-08-24;Rrt Lonrp Kengqsai;106;Herstal;;4040;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03947-06_1;;;;;;77041099955;;77041099955;NL;;;;;;;NLE;N;;MBVRWPQ;Mvvssi;;1977-04-10;Ruv Cébfy Jipdcn;91;Plombières;;4850;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03947-06_2;;;;;;80062799910;;80062799910;NL;;;;;;;NLE;N;;MRUTWMJ;Vbxilba;;1980-06-27;Rss Léofa Dhmsvi;91;Plombières;;4850;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03948-07_1;;;;;;84092699948;;84092699948;NL;;;;;;;NLE;N;;LWQJKPL;Bxxyu;;1984-09-26;Rvy Wmpbmp;25;Aywaille;;4920;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03948-07_2;;;;;;86101099992;;86101099992;NL;;;;;;;NLE;N;;FFEOIS;Méyange;;1986-10-10;Roa Lfnlnl;25;Aywaille;;4920;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03949-08_1;;;;;;84092699948;;84092699948;NL;;;;;;;NLE;N;;LWQJKPL;Bxxyu;;1984-09-26;Rne Lhbvpd;25;Aywaille;;4920;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03949-08_2;;;;;;86101099992;;86101099992;NL;;;;;;;NLE;N;;FFEOIS;Méyange;;1986-10-10;Rjw Ajgvbh;25;Aywaille;;4920;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03950-09_1;;;;;;74092499992;;74092499992;NL;;;;;;;NLE;N;;WYYUIIIIU;Evkywyun;;1974-09-24;Ria Hr Rmgdjscb;9;Waimes;;4950;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03951-10_1;;;;;;74092499992;;74092499992;NL;;;;;;;NLE;N;;WYYUIIIIU;Evkywyun;;1974-09-24;Rwm Hp Cyocfudv;9;Waimes;;4950;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03952-11_1;;;;;;83091899973;;83091899973;NL;;;;;;;NLE;N;;HNVFMP;Llarns;;1983-09-18;Rnv Pj Qr Tngotbé;46;Welkenraedt;;4840;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03952-11_2;;;;;;88092599965;;88092599965;NL;;;;;;;NLE;N;;LTRV;Vthyccp;;1988-09-25;Rxq Ci Bf Tjkqlvé;46;Welkenraedt;;4840;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03954-13_1;;;;;;87060499971;;87060499971;NL;;;;;;;NLE;N;;EWRYN;Aejt;;1987-06-04;Mwxbxhdscfp;2;Kettenis;;4701;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03954-13_2;;;;;;95081199943;;95081199943;NL;;;;;;;NLE;N;;KAKYMPW;Smgmah;;1995-08-11;Mlptlmpsphe;2;Kettenis;;4701;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03955-14_1;;;;;;91080899949;;91080899949;NL;;;;;;;NLE;N;;LQHMFEA;Ffryvlx;;1991-08-08;Rle Px Ruxtdiy;70;Verviers;;4800;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03955-14_2;;;;;;86121499983;;86121499983;NL;;;;;;;NLE;N;;EQOHT;Sfvmget;;1986-12-14;Rxg Dl Acqcahp;70;Verviers;;4800;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03957-16_1;;;;;;90101899933;;90101899933;NL;;;;;;;NLE;N;;HBVDRWB;Bedvq;;1990-10-18;Rre Jujvui;238;Mons-lez-Liège;;4400;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03957-16_2;;;;;;89040199992;;89040199992;NL;;;;;;;NLE;N;;WFMJXW;Aptéyjwdp;;1989-04-01;Rhl Yetkpl;238;Mons-lez-Liège;;4400;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03958-17_1;;;;;;80061699949;;80061699949;NL;;;;;;;NLE;N;;MQKGEXD;Sésmxlnsd;;1980-06-16;Rpb Atbct Trm Jwygvpy;33;Cheratte;;4602;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03958-17_2;;;;;;78012099946;;78012099946;NL;;;;;;;NLE;N;;BYTLUFM;Sysyxa;;1978-01-20;Rqe Pwsiv Sey Auvdohx;33;Cheratte;;4602;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03960-19_1;;;;;;91112099901;;91112099901;NL;;;;;;;NLE;N;;BGHTIS;Gnqdwwim;;1991-11-20;Ror Rvhârn;127;Grivegnée;;4030;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03960-19_2;;;;;;94121499957;;94121499957;NL;;;;;;;NLE;N;;DBCNFSWPHN;Kocsafyc;;1994-12-14;Rkb Bfrâvn;127;Grivegnée;;4030;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03961-20_1;;;;;;80050399944;;80050399944;NL;;;;;;;NLE;N;;FDVGGA;Céccbc;;1980-05-03;Ras Mlywaxmexe;108;Oupeye;;4680;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03962-21_1;;;;;;87011199920;;87011199920;NL;;;;;;;NLE;N;;JGGAR;Afbqkrd;;1987-01-11;Hfscahqubv;21 A;Kelmis;;4720;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03962-21_2;;;;;;90041399944;;90041399944;NL;;;;;;;NLE;N;;SNUÖGLPBY;Mhnqglc;;1990-04-13;Hvfjuwvngs;21A;Kelmis;;4720;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03963-22_1;;;;;;92030799965;;92030799965;NL;;;;;;;NLE;N;;WFWHR;Kdjcb;;1992-03-07;Rna Axwmgkjjv Ihshqe;26;Saint-Nicolas (Lg.);;4420;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03964-23_1;;;;;;86020199915;;86020199915;NL;;;;;;;NLE;N;;MHNKKAPN;Gttdoco;;1986-02-01;Rmq Wq Iu Mttjsash;41;Herstal;;4040;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03964-23_2;;;;;;89122199933;;89122199933;NL;;;;;;;NLE;N;;SBBTDAASHF;Lykxihtq;;1989-12-21;Rqy Au Hw Akrwsnys;41;Herstal;;4040;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03966-25_1;;;;;;83081099915;;83081099915;NL;;;;;;;NLE;N;;VGN NPIMK;Oeoreke;;1983-08-10;Rcl Ycmuewef;13;Stembert;;4801;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03966-25_2;;;;;;88092299958;;88092299958;NL;;;;;;;NLE;N;;TYPIWFE;Lseedy;;1988-09-22;Rwb  Ourdljvf;13;Stembert;;4801;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03967-26_1;;;;;;92032299903;;92032299903;NL;;;;;;;NLE;N;;PRDSEDI;Vtxwxov;;1992-03-22;Rwa Xi Rejdmhrtj;62;Kelmis;;4720;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03967-26_2;;;;;;97121599990;;97121599990;NL;;;;;;;NLE;N;;MUOKXXK;Cdigirnbl;;1997-12-15;Rty By Yittqmfdv;62;Kelmis;;4720;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03968-27_1;;;;;;84122699969;;84122699969;NL;;;;;;;NLE;N;;DT BWQTF;Mryqvhm;;1984-12-26;Rbj Ysy Xrnjdi;136;Limbourg;;4830;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03968-27_2;;;;;;92080399926;;92080399926;NL;;;;;;;NLE;N;;PAWVVJY;Sqobg;;1992-08-03;Rwj Duq Lrpuqm;136;Limbourg;;4830;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03969-28_1;;;;;;67120299944;;67120299944;NL;;;;;;;NLE;N;;VGNDVUHE;Vforqtk;;1967-12-02;Scvurihthijj;58;Eupen;;4700;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03969-28_2;;;;;;78091999935;;78091999935;NL;;;;;;;NLE;N;;PVYBCFST;Tmqppr;;1978-09-19;Svnouxqvoncu;58;Eupen;;4700;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03970-29_1;;;;;;93101699959;;93101699959;NL;;;;;;;NLE;N;;GLKDQSBYU;Mtiwqq;;1993-10-16;Fomworydvv;5;Stavelot;;4970;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03970-29_2;;;;;;96100799904;;96100799904;NL;;;;;;;NLE;N;;DMUKXBG;Atmlybc;;1996-10-07;Fhltfnkwnw;5;Stavelot;;4970;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03971-30_1;;;;;;92101199991;;92101199991;NL;;;;;;;NLE;N;;LIUKIWE;Qfbrwsf;;1992-10-11;Rue Vxt Usgfbtm;58;Herstal;;4040;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03971-30_2;;;;;;94100799959;;94100799959;NL;;;;;;;NLE;N;;FHYULLUE;Fqpagrio;;1994-10-07;Rsa Bhy Ttwabwd;58;Herstal;;4040;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03972-31_1;;;;;;86031999964;;86031999964;NL;;;;;;;NLE;N;;DF RPTLAFVD;Dmcyb;;1986-03-19;Rel Bhjj Fbj Cxylmp;11;Wanze;;4520;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03972-31_2;;;;;;90032799905;;90032799905;NL;;;;;;;NLE;N;;GVAQHWQQ;Cejhklyy;;1990-03-27;Rbu Veqf Nrj Jkysar;11;Wanze;;4520;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03973-32_1;;;;;;90052399942;;90052399942;NL;;;;;;;NLE;N;;KVMIB;Cvkanlyfbam;;1990-05-23;Rby Tg Aymts;56;Gemmenich;;4851;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03973-32_2;;;;;;93110199931;;93110199931;NL;;;;;;;NLE;N;;SRWJPRPSVUHK;Axngtwlk;;1993-11-01;Rjk Fs Cfvvq;56;Gemmenich;;4851;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03974-33_1;;;;;;91022199905;;91022199905;NL;;;;;;;NLE;N;;REJTAYNHH KAMOYGLBB;Cdhuvi;;1991-02-21;Rrj Od Mhwyvrep;98;Stembert;;4801;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03974-33_2;;;;;;88050599955;;88050599955;NL;;;;;;;NLE;N;;DC FVHDEUIM ALOBVXD;Mafdgw;;1988-05-05;Rbv Dy Ngqvwyjv;98;Stembert;;4801;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03975-34_1;;;;;;94111199943;;94111199943;NL;;;;;;;NLE;N;;FIGQ;Ltnu;;1994-11-11;Rir Vy Pciwpft;13;Vielsalm;;6690;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03975-34_2;;;;;;94111999994;;94111999994;NL;;;;;;;NLE;N;;DYQJTBU;Cfavtgxud;;1994-11-19;Rsh Bn Acnbwrw;13;Vielsalm;;6690;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03976-35_1;;;;;;78010299904;;78010299904;NL;;;;;;;NLE;N;;SJVKNMH;Dpuop;;1978-01-02;Cgawfd Tc Dnir;8;Stavelot;;4970;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03976-35_2;;;;;;92081999931;;92081999931;NL;;;;;;;NLE;N;;DDOHHQDRLX;Jeogslqw;;1992-08-19;Csipbk Pp Yohu;8;Stavelot;;4970;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03978-37_1;;;;;;83070899968;;83070899968;NL;;;;;;;NLE;N;;OEN LNWMLCLCN;Zdfyir;;1983-07-08;Rhc Oqhsgc;6;Verviers;;4800;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03978-37_2;;;;;;90071999979;;90071999979;NL;;;;;;;NLE;N;;KWXRLJFSDRK YDFAQX;X-;;1990-07-19;Rpg Hcrlmq;6;Verviers;;4800;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03979-38_1;;;;;;84010399903;;84010399903;NL;;;;;;;NLE;N;;LNDDIRI;Bvncogk;;1984-01-03;Rfb Yn Je Dvijoddwté;33;Liège;;4000;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03979-38_2;;;;;;85120299934;;85120299934;NL;;;;;;;NLE;N;;RPEBYVTI;Aagaql;;1985-12-02;Rfq Qg Du Gswfredkeé;33;Liège;;4000;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03980-39_1;;;;;;91070599935;;91070599935;NL;;;;;;;NLE;N;;MDDPONM;Klggj;;1991-07-05;Rbk Eh Cr Togqcfèqb;109;Flémalle;;4400;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03980-39_2;;;;;;93031599940;;93031599940;NL;;;;;;;NLE;N;;TIHIPKTIW;Bscblnvs;;1993-03-15;Rfw Wh Ho Mihhyoègk;109;Flémalle;;4400;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03981-40_1;;;;;;91020499930;;91020499930;NL;;;;;;;NLE;N;;HRUMK;Muxpe;;1991-02-04;Rux Crxbv;6;Eupen;;4700;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03981-40_2;;;;;;89041099916;;89041099916;NL;;;;;;;NLE;N;;GKAIHME;Jwtfhnbo;;1989-04-10;Rup Cxmgh;6;Eupen;;4700;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03982-41_1;;;;;;91052899910;;91052899910;NL;;;;;;;NLE;N;;PUPWVAE;Séxdxkekk;;1991-05-28;Rkx Pkxhlhirg;55;Milmort;;4041;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03983-42_1;;;;;;92011299995;;92011299995;NL;;;;;;;NLE;N;;RFUIK;Dlwem;;1992-01-12;Rix Ksufyx Ivmujsu;39;Pépinster;;4860;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03983-42_2;;;;;;94100799959;;94100799959;NL;;;;;;;NLE;N;;KUKXBXG;Bexkon;;1994-10-07;Rel Poeqqy Dfldyhu;39;Pépinster;;4860;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03984-43_1;;;;;;89080599997;;89080599997;NL;;;;;;;NLE;N;;HEOVOWFT;Jéuéud;;1989-08-05;Rob Evxpuxev Rqbprjj;24;Beyne-Heusay;;4610;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03984-43_2;;;;;;89052999935;;89052999935;NL;;;;;;;NLE;N;;RCAPDYF;Stéawqggi;;1989-05-29;Rww Ayjmjcku Aeohhsy;24;Beyne-Heusay;;4610;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03985-44_1;;;;;;98101699967;;98101699967;NL;;;;;;;NLE;N;;HMNEEVW;Mkujslw;;1998-10-16;Aljtib Uf Qd Rnqb;130;Trois-Ponts;;4980;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03986-45_1;;;;;;93040799993;;93040799993;NL;;;;;;;NLE;N;;PLLPNVS OPACVQ;Arhe;;1993-04-07;Rec Dv Mq Udsrbwj;47;Corswarem;;4257;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03986-45_2;;;;;;93041499977;;93041499977;NL;;;;;;;NLE;N;;DRJYGVT;Jtjkbsvf;;1993-04-14;Rbn Eb Rq Xqraepx;47;Corswarem;;4257;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03987-46_1;;;;;;95032199996;;95032199996;NL;;;;;;;NLE;N;;EMCDMBLS;Pdousaaabv;;1995-03-21;Rwqgg D'xurmp;9;Bevercé;;4960;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03988-47_1;;;;;;89031899960;;89031899960;NL;;;;;;;NLE;N;;DLERTE;Lfïf;;1989-03-18;Rux Taogxv;47;Verviers;;4800;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03988-47_2;;;;;;94102699971;;94102699971;NL;;;;;;;NLE;N;;GFARKBHKI;Mdwkuf;;1994-10-26;Rsl Rfunhy;47;Verviers;;4800;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03989-48_1;;;;;;93111499929;;93111499929;NL;;;;;;;NLE;N;;FCBUHVJHL;Alranyovj;;1993-11-14;Rtf Lkpegnh Senlr Gygkaoiw;7;Vaux-et-Borset;;4530;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03989-48_2;;;;;;98051299955;;98051299955;NL;;;;;;;NLE;N;;MTCEIWW;Kjs;;1998-05-12;Rtq Otcytlb Gcsfr Dolovpgi;7;Vaux-et-Borset;;4530;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03990-49_1;;;;;;89013099974;;89013099974;NL;;;;;;;NLE;N;;LOYMT;Lnhvr;;1989-01-30;Ryy Ns Lr. Kkdd;23-Jan;Malmedy;;4960;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03990-49_2;;;;;;88072899958;;88072899958;NL;;;;;;;NLE;N;;HQBLNR;Siédfmge;;1988-07-28;Ryi Od Qo. Ecmt;23-Jan;Malmedy;;4960;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03991-50_1;;;;;;94031599961;;94031599961;NL;;;;;;;NLE;N;;MEPEBW;Cséimlaxus;;1994-03-15;Rmc Utb Xoydpii;10;Malmedy;;4960;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03992-51_1;;;;;;90091099972;;90091099972;NL;;;;;;;NLE;N;;DBYUC;Nmpwqaj;;1990-09-10;Rrq Jdg Ugeltt-omxahw;88;Saint-Nicolas (Lg);;4420;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03993-52_1;;;;;;91032599986;;91032599986;NL;;;;;;;NLE;N;;RYGROC;Bqtdv;;1991-03-25;Akbgtf Oq Pv Ttmn;18;Trois-Ponts;;4980;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03993-52_2;;;;;;78041599923;;78041599923;NL;;;;;;;NLE;N;;MECFMC AQKGKYL;Ndvrdmh;;1978-04-15;Aslyfm Pr Co Giuq;18;Trois-Ponts;;4980;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03994-53_1;;;;;;64072499962;;64072499962;NL;;;;;;;NLE;N;;BWLHYBNN;Mwiku-mtédèeb;;1964-07-24;Rmd Uwdqgèob Pl Kqpxvk;6;Visé;;4600;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03994-53_2;;;;;;68010199918;;68010199918;FR;;;;;;;NLE;N;;CKHVSP;Dtydoc Csoexht;;1968-01-01;Ruf Ankmgèhn Qj Dqvvik;6;Visé;;4600;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03995-54_1;;;;;;96031699973;;96031699973;FR;;;;;;;NLE;N;;DDSQKTPV;Dxrmd;;1996-03-16;Ajfqdo Vhuytm Fshpq;192;Limbourg;;4830;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03995-54_2;;;;;;95021499908;;95021499908;FR;;;;;;;NLE;N;;MACMC;Mpeey;;1995-02-14;Awawas Vaqicv Makkj;192;Limbourg;;4830;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03996-55_1;;;;;;91042399956;;91042399956;FR;;;;;;;NLE;N;;WMIMXIN;Jqrscj;;1991-04-23;Rme Xwu Embctl;55;Trois-Ponts;;4980;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03997-56_1;;;;;;90040799930;;90040799930;FR;;;;;;;NLE;N;;MERYOFH;Séigxavih;;1990-04-07;Rdb Scgmp-eslo;165;Welkenraedt;;4840;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03998-57_1;;;;;;92072699908;;92072699908;FR;;;;;;;NLE;N;;BUOVKKRQ;Lvvne;;1992-07-26;Rea Jnoo Lnyjxd;8;Stavelot;;4970;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-03999-58_1;;;;;;78070999930;;78070999930;FR;;;;;;;NLE;N;;TONAVTV;Féaem;;1978-07-09;Rte Oetw Qgxnccmf;32;Ougrée;;4102;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04000-59_1;;;;;;62071299989;;62071299989;FR;;;;;;;NLE;N;;VWO HBQ RCLIACAQY;Ehif;;1962-07-12;Rtt Xsrhp Cjéuècd;4;Faymonville;;4950;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04001-60_1;;;;;;87052899923;;87052899923;FR;;;;;;;NLE;N;;ARSTANQ;Jvliy;;1987-05-28;Cusmyb Cx Iêvy;25;Malmedy;;4960;;BE;;;;;;;;;;;;;;;;;0;0
444555999;220-00-04001-60_2;;;;;;90052199905;;90052199905;FR;;;;;;;NLE;N;;SWVDW;Sdoily;;1990-05-21;Cbeqkw Vs Kêux;25;Malmedy;;4960;;BE;;;;;;;;;;;;;;;;;0;0
